,time,r10i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
155,2027-12-16,282.46786,281.5927,280.8946,280.31592,280.85718,281.98145,279.6914,281.67438,280.2699,279.75653
156,2028-01-16,280.476,277.55655,279.76953,280.06784,280.25018,278.89697,279.09982,280.42712,278.71503,280.41888
157,2028-02-15,279.40677,278.70386,277.80817,280.2158,280.2207,279.4315,279.3636,277.84152,278.37277,278.0462
158,2028-03-16,279.87308,278.71783,279.5906,278.98822,281.0813,279.24036,280.11728,280.0644,278.9191,280.00287
159,2028-04-16,280.69614,281.66763,281.7267,280.9179,282.31824,281.82034,280.38846,281.55002,282.26334,281.4948
160,2028-05-16,284.4548,283.78116,284.2482,284.23224,284.2598,284.3333,283.73645,284.89493,284.4907,284.84985
161,2028-06-16,287.24872,288.3231,289.22833,286.64218,288.05582,288.1647,287.0407,288.77716,288.04953,288.6381
162,2028-07-16,288.78656,291.61652,290.81897,289.69382,291.16766,289.63318,289.69382,289.75873,291.8663,291.32056
163,2028-08-16,289.4145,289.62097,290.52075,288.91843,291.15115,289.7056,289.4362,290.58466,292.58478,291.39142
164,2028-09-16,288.82526,288.6946,291.30328,288.27472,290.84158,288.09445,289.34567,287.99103,289.06592,288.96045
165,2028-10-16,285.90118,286.81842,287.49774,286.54727,284.26144,286.23926,286.70258,286.06992,287.61346,286.45312
166,2028-11-16,283.65964,283.05984,282.84818,284.16586,281.16226,282.95215,283.58768,282.13492,284.6179,283.01434
167,2028-12-16,278.8338,281.30075,280.74927,280.19644,279.21906,280.38052,281.063,280.81815,279.60086,281.90952
168,2029-01-16,278.73108,279.33954,279.54224,279.16852,279.92154,275.0801,280.07602,277.83722,277.09976,279.63034
169,2029-02-15,278.07455,280.01486,279.95563,280.37463,277.03714,278.75156,279.5776,277.28455,279.26755,278.1694
170,2029-03-16,279.14996,277.36356,279.84534,278.9115,280.38538,278.28253,281.26718,278.6038,278.28207,279.92297
171,2029-04-16,280.57327,279.7902,281.074,281.12183,281.11633,281.27734,281.6135,279.07242,280.6621,281.16693
172,2029-05-16,284.2676,284.2078,283.75497,284.56516,285.5997,284.3837,284.34872,283.18054,284.55225,283.70007
173,2029-06-16,287.41534,286.87457,287.13397,289.38455,288.873,287.62323,287.0679,286.33118,287.058,287.5143
174,2029-07-16,289.17706,288.44016,288.78906,291.12256,291.47208,290.27853,289.26065,288.569,289.3779,289.09143
175,2029-08-16,288.51404,289.33435,290.04926,290.20737,292.5404,291.2809,289.37256,288.67456,289.754,290.39362
176,2029-09-16,287.11432,287.82315,288.62042,287.943,291.2559,289.42963,287.65024,287.43216,288.69504,287.95166
177,2029-10-16,286.2001,285.38092,284.4631,286.7656,285.88412,287.57816,284.78125,285.19113,287.14514,285.50446
178,2029-11-16,284.5139,282.25812,282.20898,281.8934,283.77704,283.86334,281.30283,282.45465,284.15125,282.71478
179,2029-12-16,281.28525,281.20383,280.77548,277.19785,280.6071,279.61865,281.03323,280.7734,279.95148,280.75415
180,2030-01-16,280.4832,277.48526,279.4745,276.36847,279.1084,278.2887,279.7412,278.67935,278.35352,278.09766
181,2030-02-15,280.91394,278.7247,279.40616,276.80615,279.84305,279.37576,279.68436,275.5881,277.91818,276.09763
182,2030-03-16,280.2857,279.4202,281.72516,277.6196,279.6528,279.73682,280.70416,279.23166,280.6738,281.41763
183,2030-04-16,282.86945,280.0938,283.02798,280.26453,282.3545,279.9865,281.65216,282.37186,280.66388,282.3817
184,2030-05-16,285.82288,282.982,286.56137,283.8918,284.8009,283.30914,284.55386,284.71002,284.95874,283.6611
185,2030-06-16,288.02505,286.49298,288.73376,287.0757,288.51245,286.9462,287.61176,287.64636,288.81543,288.39078
186,2030-07-16,289.87573,288.9329,290.90952,289.20825,291.30997,290.06808,290.53738,291.28543,290.83322,290.4746
187,2030-08-16,290.93393,290.3723,290.33813,290.4051,291.21643,289.7943,289.54614,291.62103,289.46194,291.9829
188,2030-09-16,290.1897,289.1729,288.58273,288.4545,288.74698,289.64612,288.0146,288.68695,289.45407,290.3307
189,2030-10-16,287.25668,285.9878,284.6479,285.68246,285.75623,286.7876,286.19223,285.7916,286.65717,288.42978
190,2030-11-16,283.6756,281.46344,283.95502,285.61334,281.08862,283.15256,284.0706,281.75116,283.49777,281.36517
191,2030-12-16,279.26523,278.44913,280.77618,282.34677,277.57324,279.04895,282.2998,280.35602,280.42557,279.16653
192,2031-01-16,277.42416,279.35916,279.8409,280.21228,276.66077,280.36108,279.00122,274.53964,279.7762,278.70892
193,2031-02-15,277.23767,279.31708,277.2614,278.6735,277.955,279.31528,279.6437,275.05215,278.4676,280.4754
194,2031-03-16,279.2684,279.61304,280.57803,277.80295,280.25473,279.5117,278.36536,278.151,280.16382,277.18573
195,2031-04-16,282.11075,282.294,283.16116,281.33984,283.1699,281.6813,281.24988,280.55405,282.82996,280.95908
196,2031-05-16,284.92886,283.9513,284.80832,284.22333,283.621,285.70453,284.36597,283.0378,285.09583,283.02216
197,2031-06-16,288.7257,288.34457,288.5187,288.6037,287.69025,287.9654,287.59262,287.05005,288.24948,287.08722
198,2031-07-16,291.47342,290.57315,290.16833,291.4603,290.59772,289.50302,290.24054,289.3178,291.01144,290.54446
199,2031-08-16,291.94427,289.97998,290.74506,290.76266,290.5139,290.5833,290.35864,289.0042,292.42538,289.9739
200,2031-09-16,291.42288,289.1816,289.17026,288.79907,287.8476,289.16608,290.10187,286.94977,290.66327,287.8037
201,2031-10-16,287.46066,287.13922,285.52975,286.3936,286.62485,287.4587,287.1834,284.28043,288.2417,285.33493
202,2031-11-16,282.1575,283.3366,283.34213,283.10345,279.762,283.00238,283.0161,280.2226,280.503,284.0479
203,2031-12-16,279.95764,282.24564,280.88214,281.55847,280.74173,279.82156,280.20383,280.29877,280.41684,282.15826
204,2032-01-16,278.90463,280.01456,278.02435,281.38635,278.2972,278.59015,280.5723,276.6609,279.25806,278.63187
205,2032-02-15,278.9779,279.94678,279.63965,279.38394,277.1752,279.92444,278.4433,277.83212,278.8267,280.20306
206,2032-03-16,277.11142,280.5714,279.75577,279.87366,277.66428,280.3209,280.0638,279.56613,278.70624,278.33148
